internationalSecNumber,tradeId,price,indexDate,indexTime,volume
NGMOBIL00007,383,228.0,2021-04-09T00:00:00,2021-04-09T00:00:00,354.0
NGMOBIL00007,491,228.0,2021-04-08T00:00:00,2021-04-08T00:00:00,1118.0
NGMOBIL00007,600,228.0,2021-04-07T00:00:00,2021-04-07T00:00:00,34977.0
NGMOBIL00007,710,228.0,2021-04-06T00:00:00,2021-04-06T00:00:00,23517.0
NGMOBIL00007,811,228.0,2021-04-01T00:00:00,2021-04-01T00:00:00,3217.0
NGMOBIL00007,914,228.0,2021-03-31T00:00:00,2021-03-31T00:00:00,3960.0
NGMOBIL00007,1018,228.0,2021-03-30T00:00:00,2021-03-30T00:00:00,9033.0
NGMOBIL00007,1122,228.0,2021-03-29T00:00:00,2021-03-29T00:00:00,2930.0
NGMOBIL00007,1229,228.0,2021-03-26T00:00:00,2021-03-26T00:00:00,2088.0
NGMOBIL00007,1331,228.0,2021-03-25T00:00:00,2021-03-25T00:00:00,12372.0
NGMOBIL00007,1436,228.0,2021-03-24T00:00:00,2021-03-24T00:00:00,4262.0
NGMOBIL00007,1537,228.0,2021-03-23T00:00:00,2021-03-23T00:00:00,2079.0
NGMOBIL00007,1637,228.0,2021-03-22T00:00:00,2021-03-22T00:00:00,2828.0
NGMOBIL00007,1740,228.0,2021-03-19T00:00:00,2021-03-19T00:00:00,1984.0
NGMOBIL00007,1843,228.0,2021-03-18T00:00:00,2021-03-18T00:00:00,76.0
NGMOBIL00007,1946,228.0,2021-03-17T00:00:00,2021-03-17T00:00:00,15246.0
NGMOBIL00007,2047,228.0,2021-03-16T00:00:00,2021-03-16T00:00:00,42.0
NGMOBIL00007,2156,228.0,2021-03-15T00:00:00,2021-03-15T00:00:00,57.0
NGMOBIL00007,2269,228.0,2021-03-12T00:00:00,2021-03-12T00:00:00,102927.0
NGMOBIL00007,2381,228.0,2021-03-11T00:00:00,2021-03-11T00:00:00,100515.0
NGMOBIL00007,2498,228.0,2021-03-10T00:00:00,2021-03-10T00:00:00,155.0
NGMOBIL00007,2611,228.0,2021-03-09T00:00:00,2021-03-09T00:00:00,260.0
NGMOBIL00007,2713,228.0,2021-03-08T00:00:00,2021-03-08T00:00:00,544.0
NGMOBIL00007,2817,228.0,2021-03-05T00:00:00,2021-03-05T00:00:00,27.0
NGMOBIL00007,2926,228.0,2021-03-04T00:00:00,2021-03-04T00:00:00,990.0
NGMOBIL00007,3035,228.0,2021-03-03T00:00:00,2021-03-03T00:00:00,4.0
NGMOBIL00007,3141,228.0,2021-03-02T00:00:00,2021-03-02T00:00:00,252.0
NGMOBIL00007,3249,228.0,2021-03-01T00:00:00,2021-03-01T00:00:00,60.0
NGMOBIL00007,3358,228.0,2021-02-26T00:00:00,2021-02-26T00:00:00,1182.0
NGMOBIL00007,3465,228.0,2021-02-25T00:00:00,2021-02-25T00:00:00,45462.0
NGMOBIL00007,3573,228.0,2021-02-24T00:00:00,2021-02-24T00:00:00,11408.0
NGMOBIL00007,3682,228.0,2021-02-23T00:00:00,2021-02-23T00:00:00,13026.0
NGMOBIL00007,3792,228.0,2021-02-22T00:00:00,2021-02-22T00:00:00,16904.0
NGMOBIL00007,3897,228.0,2021-02-19T00:00:00,2021-02-19T00:00:00,494.0
NGMOBIL00007,4001,228.0,2021-02-18T00:00:00,2021-02-18T00:00:00,120.0
NGMOBIL00007,4106,228.0,2021-02-17T00:00:00,2021-02-17T00:00:00,51191.0
NGMOBIL00007,4212,228.0,2021-02-16T00:00:00,2021-02-16T00:00:00,1419.0
NGMOBIL00007,4318,228.0,2021-02-15T00:00:00,2021-02-15T00:00:00,437.0
NGMOBIL00007,4421,228.0,2021-02-12T00:00:00,2021-02-12T00:00:00,74300.0
NGMOBIL00007,4525,228.0,2021-02-11T00:00:00,2021-02-11T00:00:00,72229.0
NGMOBIL00007,4635,228.0,2021-02-10T00:00:00,2021-02-10T00:00:00,64316.0
NGMOBIL00007,4748,228.0,2021-02-09T00:00:00,2021-02-09T00:00:00,7661.0
NGMOBIL00007,4861,228.0,2021-02-08T00:00:00,2021-02-08T00:00:00,2032.0
NGMOBIL00007,4974,228.0,2021-02-05T00:00:00,2021-02-05T00:00:00,11199.0
NGMOBIL00007,5085,228.0,2021-02-04T00:00:00,2021-02-04T00:00:00,22688.0
NGMOBIL00007,5200,228.0,2021-02-03T00:00:00,2021-02-03T00:00:00,32153.0
NGMOBIL00007,5310,228.0,2021-02-02T00:00:00,2021-02-02T00:00:00,33856.0
NGMOBIL00007,5424,228.0,2021-02-01T00:00:00,2021-02-01T00:00:00,40377.0
NGMOBIL00007,5536,228.0,2021-01-29T00:00:00,2021-01-29T00:00:00,49394.0
NGMOBIL00007,5646,228.0,2021-01-28T00:00:00,2021-01-28T00:00:00,330359.0
NGMOBIL00007,5762,249.5,2021-01-27T00:00:00,2021-01-27T00:00:00,21098.0
NGMOBIL00007,5878,249.5,2021-01-26T00:00:00,2021-01-26T00:00:00,22316.0
NGMOBIL00007,5990,249.5,2021-01-25T00:00:00,2021-01-25T00:00:00,11441.0
NGMOBIL00007,6103,249.5,2021-01-22T00:00:00,2021-01-22T00:00:00,15298.0
NGMOBIL00007,6214,249.5,2021-01-21T00:00:00,2021-01-21T00:00:00,38701.0
NGMOBIL00007,6330,249.5,2021-01-20T00:00:00,2021-01-20T00:00:00,5862.0
NGMOBIL00007,6446,249.5,2021-01-19T00:00:00,2021-01-19T00:00:00,17403.0
NGMOBIL00007,6565,249.5,2021-01-18T00:00:00,2021-01-18T00:00:00,8098.0
NGMOBIL00007,6679,249.5,2021-01-15T00:00:00,2021-01-15T00:00:00,16636.0
NGMOBIL00007,6794,249.5,2021-01-14T00:00:00,2021-01-14T00:00:00,10828.0
NGMOBIL00007,6908,249.5,2021-01-13T00:00:00,2021-01-13T00:00:00,137463.0
NGMOBIL00007,7014,228.0,2021-01-12T00:00:00,2021-01-12T00:00:00,30638.0
NGMOBIL00007,7125,228.0,2021-01-11T00:00:00,2021-01-11T00:00:00,67836.0
NGMOBIL00007,7231,228.0,2021-01-08T00:00:00,2021-01-08T00:00:00,56270.0
NGMOBIL00007,7338,228.0,2021-01-07T00:00:00,2021-01-07T00:00:00,34009.0
NGMOBIL00007,7442,228.0,2021-01-06T00:00:00,2021-01-06T00:00:00,16182.0
NGMOBIL00007,7555,228.0,2021-01-05T00:00:00,2021-01-05T00:00:00,6613.0
NGMOBIL00007,7650,228.0,2021-01-04T00:00:00,2021-01-04T00:00:00,10.0
NGMOBIL00007,7753,228.0,2020-12-31T00:00:00,2020-12-31T00:00:00,2070.0
NGMOBIL00007,7859,228.0,2020-12-30T00:00:00,2020-12-30T00:00:00,10703.0
NGMOBIL00007,7965,228.0,2020-12-29T00:00:00,2020-12-29T00:00:00,40521.0
NGMOBIL00007,8074,228.0,2020-12-24T00:00:00,2020-12-24T00:00:00,3114.0
NGMOBIL00007,8170,228.0,2020-12-23T00:00:00,2020-12-23T00:00:00,1577.0
NGMOBIL00007,8277,228.0,2020-12-22T00:00:00,2020-12-22T00:00:00,17629.0
NGMOBIL00007,8389,228.0,2020-12-21T00:00:00,2020-12-21T00:00:00,9300.0
NGMOBIL00007,8501,228.0,2020-12-18T00:00:00,2020-12-18T00:00:00,268118.0
NGMOBIL00007,8611,228.0,2020-12-17T00:00:00,2020-12-17T00:00:00,8661.0
NGMOBIL00007,8708,228.0,2020-12-16T00:00:00,2020-12-16T00:00:00,26344.0
NGMOBIL00007,8808,228.0,2020-12-15T00:00:00,2020-12-15T00:00:00,53945.0
NGMOBIL00007,8912,228.0,2020-12-14T00:00:00,2020-12-14T00:00:00,16820.0
NGMOBIL00007,9010,228.0,2020-12-11T00:00:00,2020-12-11T00:00:00,675.0
NGMOBIL00007,9103,228.0,2020-12-10T00:00:00,2020-12-10T00:00:00,26303.0
NGMOBIL00007,9201,228.0,2020-12-09T00:00:00,2020-12-09T00:00:00,23819.0
NGMOBIL00007,9304,228.0,2020-12-08T00:00:00,2020-12-08T00:00:00,6098.0
NGMOBIL00007,9401,228.0,2020-12-07T00:00:00,2020-12-07T00:00:00,41103.0
NGMOBIL00007,9498,228.0,2020-12-04T00:00:00,2020-12-04T00:00:00,941172.0
NGMOBIL00007,9596,208.8,2020-12-03T00:00:00,2020-12-03T00:00:00,343059.0
NGMOBIL00007,9695,208.8,2020-12-02T00:00:00,2020-12-02T00:00:00,104585.0
NGMOBIL00007,9796,208.8,2020-12-01T00:00:00,2020-12-01T00:00:00,10463.0
NGMOBIL00007,9897,208.8,2020-11-30T00:00:00,2020-11-30T00:00:00,6961.0
NGMOBIL00007,9997,208.8,2020-11-27T00:00:00,2020-11-27T00:00:00,1808.0
NGMOBIL00007,10096,208.8,2020-11-26T00:00:00,2020-11-26T00:00:00,166366.0
NGMOBIL00007,10192,190.0,2020-11-25T00:00:00,2020-11-25T00:00:00,148907.0
NGMOBIL00007,10296,190.0,2020-11-24T00:00:00,2020-11-24T00:00:00,11362.0
NGMOBIL00007,10403,190.0,2020-11-23T00:00:00,2020-11-23T00:00:00,51665.0
NGMOBIL00007,10503,190.0,2020-11-20T00:00:00,2020-11-20T00:00:00,68428.0
NGMOBIL00007,10606,190.0,2020-11-19T00:00:00,2020-11-19T00:00:00,24016.0
NGMOBIL00007,10703,190.0,2020-11-18T00:00:00,2020-11-18T00:00:00,24979.0
NGMOBIL00007,10806,190.0,2020-11-17T00:00:00,2020-11-17T00:00:00,16480.0
NGMOBIL00007,10906,190.0,2020-11-16T00:00:00,2020-11-16T00:00:00,21304.0
NGMOBIL00007,11008,190.0,2020-11-13T00:00:00,2020-11-13T00:00:00,13252.0
NGMOBIL00007,11109,190.0,2020-11-12T00:00:00,2020-11-12T00:00:00,8010.0
NGMOBIL00007,11215,190.0,2020-11-11T00:00:00,2020-11-11T00:00:00,184876.0
NGMOBIL00007,11321,190.0,2020-11-10T00:00:00,2020-11-10T00:00:00,50251.0
NGMOBIL00007,11419,190.0,2020-11-09T00:00:00,2020-11-09T00:00:00,57733.0
NGMOBIL00007,11518,190.0,2020-11-06T00:00:00,2020-11-06T00:00:00,8688.0
NGMOBIL00007,11620,190.0,2020-11-05T00:00:00,2020-11-05T00:00:00,45034.0
NGMOBIL00007,11713,190.0,2020-11-04T00:00:00,2020-11-04T00:00:00,17022.0
NGMOBIL00007,11801,190.0,2020-11-03T00:00:00,2020-11-03T00:00:00,599762.0
NGMOBIL00007,11896,190.0,2020-11-02T00:00:00,2020-11-02T00:00:00,1859037.0
NGMOBIL00007,11991,196.1,2020-10-30T00:00:00,2020-10-30T00:00:00,233388.0
NGMOBIL00007,12096,178.3,2020-10-28T00:00:00,2020-10-28T00:00:00,15955.0
NGMOBIL00007,12197,178.3,2020-10-27T00:00:00,2020-10-27T00:00:00,74327.0
NGMOBIL00007,12297,178.3,2020-10-26T00:00:00,2020-10-26T00:00:00,401478.0
NGMOBIL00007,12395,178.3,2020-10-23T00:00:00,2020-10-23T00:00:00,8406.0
NGMOBIL00007,12489,178.3,2020-10-22T00:00:00,2020-10-22T00:00:00,34695.0
NGMOBIL00007,12577,178.3,2020-10-21T00:00:00,2020-10-21T00:00:00,85460.0
NGMOBIL00007,12673,178.3,2020-10-20T00:00:00,2020-10-20T00:00:00,387122.0
NGMOBIL00007,12774,186.9,2020-10-19T00:00:00,2020-10-19T00:00:00,41837.0
NGMOBIL00007,12880,186.9,2020-10-16T00:00:00,2020-10-16T00:00:00,10760.0
NGMOBIL00007,12974,186.9,2020-10-15T00:00:00,2020-10-15T00:00:00,11094.0
NGMOBIL00007,13064,186.9,2020-10-14T00:00:00,2020-10-14T00:00:00,187734.0
NGMOBIL00007,13163,186.9,2020-10-13T00:00:00,2020-10-13T00:00:00,38947.0
NGMOBIL00007,13266,186.9,2020-10-12T00:00:00,2020-10-12T00:00:00,33337.0
NGMOBIL00007,13374,186.9,2020-10-09T00:00:00,2020-10-09T00:00:00,86533.0
NGMOBIL00007,13478,186.9,2020-10-08T00:00:00,2020-10-08T00:00:00,81153.0
NGMOBIL00007,13575,186.9,2020-10-07T00:00:00,2020-10-07T00:00:00,168335.0
NGMOBIL00007,13677,186.9,2020-10-06T00:00:00,2020-10-06T00:00:00,21521.0
NGMOBIL00007,13776,186.9,2020-10-05T00:00:00,2020-10-05T00:00:00,63437.0
NGMOBIL00007,13881,186.9,2020-10-02T00:00:00,2020-10-02T00:00:00,858.0
NGMOBIL00007,13986,186.9,2020-09-30T00:00:00,2020-09-30T00:00:00,51668.0
NGMOBIL00007,14089,195.1,2020-09-29T00:00:00,2020-09-29T00:00:00,13066.0
NGMOBIL00007,14188,195.1,2020-09-28T00:00:00,2020-09-28T00:00:00,7747.0
NGMOBIL00007,14291,195.1,2020-09-25T00:00:00,2020-09-25T00:00:00,27687.0
NGMOBIL00007,14393,195.1,2020-09-24T00:00:00,2020-09-24T00:00:00,276142.0
NGMOBIL00007,14498,193.1,2020-09-23T00:00:00,2020-09-23T00:00:00,468127.0
NGMOBIL00007,14602,192.5,2020-09-22T00:00:00,2020-09-22T00:00:00,17203.0
NGMOBIL00007,14705,192.5,2020-09-21T00:00:00,2020-09-21T00:00:00,35421.0
NGMOBIL00007,14810,192.5,2020-09-18T00:00:00,2020-09-18T00:00:00,32989.0
NGMOBIL00007,14914,192.5,2020-09-17T00:00:00,2020-09-17T00:00:00,61686.0
NGMOBIL00007,15018,192.5,2020-09-16T00:00:00,2020-09-16T00:00:00,7966.0
NGMOBIL00007,15126,192.5,2020-09-15T00:00:00,2020-09-15T00:00:00,3163.0
NGMOBIL00007,15224,192.5,2020-09-14T00:00:00,2020-09-14T00:00:00,14397.0
NGMOBIL00007,15317,192.5,2020-09-11T00:00:00,2020-09-11T00:00:00,4347.0
NGMOBIL00007,15413,192.5,2020-09-10T00:00:00,2020-09-10T00:00:00,743.0
NGMOBIL00007,15507,192.5,2020-09-09T00:00:00,2020-09-09T00:00:00,12502.0
NGMOBIL00007,15604,192.5,2020-09-08T00:00:00,2020-09-08T00:00:00,31275.0
NGMOBIL00007,15700,192.5,2020-09-07T00:00:00,2020-09-07T00:00:00,7046.0
NGMOBIL00007,15797,192.5,2020-09-04T00:00:00,2020-09-04T00:00:00,30991.0
NGMOBIL00007,15898,192.5,2020-09-03T00:00:00,2020-09-03T00:00:00,4618.0
NGMOBIL00007,15997,192.5,2020-09-02T00:00:00,2020-09-02T00:00:00,7822.0
NGMOBIL00007,16096,192.5,2020-09-01T00:00:00,2020-09-01T00:00:00,13359.0
NGMOBIL00007,16194,192.5,2020-08-31T00:00:00,2020-08-31T00:00:00,129060.0
NGMOBIL00007,16293,175.0,2020-08-28T00:00:00,2020-08-28T00:00:00,23512.0
NGMOBIL00007,16402,175.0,2020-08-27T00:00:00,2020-08-27T00:00:00,12116.0
NGMOBIL00007,16494,175.0,2020-08-26T00:00:00,2020-08-26T00:00:00,18711.0
NGMOBIL00007,16592,175.0,2020-08-25T00:00:00,2020-08-25T00:00:00,57727.0
NGMOBIL00007,16689,175.0,2020-08-24T00:00:00,2020-08-24T00:00:00,52635.0
NGMOBIL00007,16789,175.0,2020-08-21T00:00:00,2020-08-21T00:00:00,10884.0
NGMOBIL00007,16884,175.0,2020-08-20T00:00:00,2020-08-20T00:00:00,513.0
NGMOBIL00007,16971,175.0,2020-08-19T00:00:00,2020-08-19T00:00:00,13043.0
NGMOBIL00007,17060,175.0,2020-08-18T00:00:00,2020-08-18T00:00:00,24847.0
NGMOBIL00007,17152,175.0,2020-08-17T00:00:00,2020-08-17T00:00:00,265.0
NGMOBIL00007,17244,175.0,2020-08-14T00:00:00,2020-08-14T00:00:00,1420.0
NGMOBIL00007,17333,175.0,2020-08-13T00:00:00,2020-08-13T00:00:00,26597.0
NGMOBIL00007,17431,175.0,2020-08-12T00:00:00,2020-08-12T00:00:00,6724.0
NGMOBIL00007,17524,175.0,2020-08-11T00:00:00,2020-08-11T00:00:00,6831.0
NGMOBIL00007,17631,175.0,2020-08-10T00:00:00,2020-08-10T00:00:00,53501.0
NGMOBIL00007,17737,175.0,2020-08-07T00:00:00,2020-08-07T00:00:00,17796.0
NGMOBIL00007,17849,175.0,2020-08-06T00:00:00,2020-08-06T00:00:00,729251.0
NGMOBIL00007,17954,175.0,2020-08-05T00:00:00,2020-08-05T00:00:00,574691.0
NGMOBIL00007,18045,173.4,2020-08-04T00:00:00,2020-08-04T00:00:00,16070.0
NGMOBIL00007,18139,173.4,2020-08-03T00:00:00,2020-08-03T00:00:00,29220.0
NGMOBIL00007,18240,173.4,2020-07-29T00:00:00,2020-07-29T00:00:00,41049.0
NGMOBIL00007,18336,173.4,2020-07-28T00:00:00,2020-07-28T00:00:00,6256.0
NGMOBIL00007,18429,173.4,2020-07-27T00:00:00,2020-07-27T00:00:00,9532.0
NGMOBIL00007,18518,173.4,2020-07-24T00:00:00,2020-07-24T00:00:00,6125.0
NGMOBIL00007,18605,173.4,2020-07-23T00:00:00,2020-07-23T00:00:00,6479.0
NGMOBIL00007,18697,173.4,2020-07-22T00:00:00,2020-07-22T00:00:00,41437.0
NGMOBIL00007,18795,173.4,2020-07-21T00:00:00,2020-07-21T00:00:00,30756.0
NGMOBIL00007,18895,173.4,2020-07-20T00:00:00,2020-07-20T00:00:00,1210.0
NGMOBIL00007,18986,173.4,2020-07-17T00:00:00,2020-07-17T00:00:00,532.0
NGMOBIL00007,19079,173.4,2020-07-16T00:00:00,2020-07-16T00:00:00,17362.0
NGMOBIL00007,19168,173.4,2020-07-15T00:00:00,2020-07-15T00:00:00,26802.0
NGMOBIL00007,19263,173.4,2020-07-14T00:00:00,2020-07-14T00:00:00,35731.0
NGMOBIL00007,19368,173.4,2020-07-13T00:00:00,2020-07-13T00:00:00,242279.0
NGMOBIL00007,19463,192.6,2020-07-10T00:00:00,2020-07-10T00:00:00,61756.0
NGMOBIL00007,19562,192.6,2020-07-09T00:00:00,2020-07-09T00:00:00,149114.0
NGMOBIL00007,19662,192.6,2020-07-08T00:00:00,2020-07-08T00:00:00,19371.0
NGMOBIL00007,19759,192.6,2020-07-07T00:00:00,2020-07-07T00:00:00,12002.0
NGMOBIL00007,19851,192.6,2020-07-06T00:00:00,2020-07-06T00:00:00,3486.0
NGMOBIL00007,19944,192.6,2020-07-03T00:00:00,2020-07-03T00:00:00,4489.0
NGMOBIL00007,20038,192.6,2020-07-02T00:00:00,2020-07-02T00:00:00,123167.0
NGMOBIL00007,20134,192.6,2020-07-01T00:00:00,2020-07-01T00:00:00,500.0
NGMOBIL00007,20224,192.6,2020-06-30T00:00:00,2020-06-30T00:00:00,406837.0
NGMOBIL00007,20333,192.6,2020-06-29T00:00:00,2020-06-29T00:00:00,13726.0
NGMOBIL00007,20442,192.6,2020-06-26T00:00:00,2020-06-26T00:00:00,388.0
NGMOBIL00007,20531,192.6,2020-06-25T00:00:00,2020-06-25T00:00:00,452.0
NGMOBIL00007,20620,192.6,2020-06-24T00:00:00,2020-06-24T00:00:00,972.0
NGMOBIL00007,20713,192.6,2020-06-23T00:00:00,2020-06-23T00:00:00,9751.0
NGMOBIL00007,20807,192.6,2020-06-22T00:00:00,2020-06-22T00:00:00,6180.0
NGMOBIL00007,20911,192.6,2020-06-19T00:00:00,2020-06-19T00:00:00,2608.0
NGMOBIL00007,21000,192.6,2020-06-18T00:00:00,2020-06-18T00:00:00,4528.0
NGMOBIL00007,21096,192.6,2020-06-17T00:00:00,2020-06-17T00:00:00,3315.0
NGMOBIL00007,21196,192.6,2020-06-16T00:00:00,2020-06-16T00:00:00,1343.0
NGMOBIL00007,21299,192.6,2020-06-15T00:00:00,2020-06-15T00:00:00,2202.0
NGMOBIL00007,21403,192.6,2020-06-11T00:00:00,2020-06-11T00:00:00,37541.0
NGMOBIL00007,21497,192.6,2020-06-10T00:00:00,2020-06-10T00:00:00,137222.0
NGMOBIL00007,21590,192.6,2020-06-09T00:00:00,2020-06-09T00:00:00,103144.0
NGMOBIL00007,21688,213.9,2020-06-08T00:00:00,2020-06-08T00:00:00,8033.0
NGMOBIL00007,21784,213.9,2020-06-05T00:00:00,2020-06-05T00:00:00,213164.0
NGMOBIL00007,21878,213.9,2020-06-04T00:00:00,2020-06-04T00:00:00,6822.0
NGMOBIL00007,21977,213.9,2020-06-03T00:00:00,2020-06-03T00:00:00,6553.0
NGMOBIL00007,22067,213.9,2020-06-02T00:00:00,2020-06-02T00:00:00,2565.0
NGMOBIL00007,22160,213.9,2020-06-01T00:00:00,2020-06-01T00:00:00,38383.0
NGMOBIL00007,22255,213.9,2020-05-29T00:00:00,2020-05-29T00:00:00,349087.0
NGMOBIL00007,22351,213.9,2020-05-28T00:00:00,2020-05-28T00:00:00,2992.0
NGMOBIL00007,22450,213.9,2020-05-27T00:00:00,2020-05-27T00:00:00,31811.0
NGMOBIL00007,22547,213.9,2020-05-22T00:00:00,2020-05-22T00:00:00,186298.0
NGMOBIL00007,22643,194.5,2020-05-21T00:00:00,2020-05-21T00:00:00,102012.0
NGMOBIL00007,22738,176.9,2020-05-20T00:00:00,2020-05-20T00:00:00,760.0
NGMOBIL00007,22835,176.9,2020-05-19T00:00:00,2020-05-19T00:00:00,47729.0
NGMOBIL00007,22928,176.9,2020-05-18T00:00:00,2020-05-18T00:00:00,6303.0
NGMOBIL00007,23020,176.9,2020-05-15T00:00:00,2020-05-15T00:00:00,3590.0
NGMOBIL00007,23109,176.9,2020-05-14T00:00:00,2020-05-14T00:00:00,12685.0
NGMOBIL00007,23202,176.9,2020-05-13T00:00:00,2020-05-13T00:00:00,275563.0
NGMOBIL00007,23303,160.9,2020-05-12T00:00:00,2020-05-12T00:00:00,44050.0
NGMOBIL00007,23394,160.9,2020-05-11T00:00:00,2020-05-11T00:00:00,909.0
NGMOBIL00007,23490,160.9,2020-05-08T00:00:00,2020-05-08T00:00:00,450.0
NGMOBIL00007,23585,160.9,2020-05-07T00:00:00,2020-05-07T00:00:00,3116.0
NGMOBIL00007,23680,160.9,2020-05-06T00:00:00,2020-05-06T00:00:00,31011.0
NGMOBIL00007,23772,160.9,2020-05-05T00:00:00,2020-05-05T00:00:00,2420.0
NGMOBIL00007,23862,160.9,2020-05-04T00:00:00,2020-05-04T00:00:00,7569.0
NGMOBIL00007,23955,160.9,2020-04-30T00:00:00,2020-04-30T00:00:00,2512.0
NGMOBIL00007,24041,160.9,2020-04-29T00:00:00,2020-04-29T00:00:00,29621.0
NGMOBIL00007,24126,160.9,2020-04-28T00:00:00,2020-04-28T00:00:00,792.0
NGMOBIL00007,24208,160.9,2020-04-27T00:00:00,2020-04-27T00:00:00,6538.0
NGMOBIL00007,24295,160.9,2020-04-24T00:00:00,2020-04-24T00:00:00,1535.0
NGMOBIL00007,24376,160.9,2020-04-23T00:00:00,2020-04-23T00:00:00,6063.0
NGMOBIL00007,24457,160.9,2020-04-22T00:00:00,2020-04-22T00:00:00,896.0
NGMOBIL00007,24543,160.9,2020-04-21T00:00:00,2020-04-21T00:00:00,2324.0
NGMOBIL00007,24632,160.9,2020-04-20T00:00:00,2020-04-20T00:00:00,24231.0
NGMOBIL00007,24719,160.9,2020-04-17T00:00:00,2020-04-17T00:00:00,22854.0
NGMOBIL00007,24811,160.9,2020-04-16T00:00:00,2020-04-16T00:00:00,6928.0
NGMOBIL00007,24900,160.9,2020-04-15T00:00:00,2020-04-15T00:00:00,3128.0
NGMOBIL00007,24995,160.9,2020-04-14T00:00:00,2020-04-14T00:00:00,32182.0
NGABBEY00001,102,1.05,2021-04-13T00:00:00,2021-04-13T00:00:00,3.0
NGABBEY00001,430,1.05,2021-04-08T00:00:00,2021-04-08T00:00:00,7.0
NGABBEY00001,536,1.05,2021-04-07T00:00:00,2021-04-07T00:00:00,251.0
NGABBEY00001,651,1.05,2021-04-06T00:00:00,2021-04-06T00:00:00,60.0
NGABBEY00001,1062,1.05,2021-03-29T00:00:00,2021-03-29T00:00:00,431.0
NGABBEY00001,1171,1.05,2021-03-26T00:00:00,2021-03-26T00:00:00,90.0
NGABBEY00001,1688,1.05,2021-03-19T00:00:00,2021-03-19T00:00:00,1.0
NGABBEY00001,1787,1.05,2021-03-18T00:00:00,2021-03-18T00:00:00,1012.0
NGABBEY00001,1991,1.05,2021-03-16T00:00:00,2021-03-16T00:00:00,30.0
NGABBEY00001,2553,1.05,2021-03-09T00:00:00,2021-03-09T00:00:00,3450.0
NGABBEY00001,3513,1.05,2021-02-24T00:00:00,2021-02-24T00:00:00,312.0
NGABBEY00001,3621,1.05,2021-02-23T00:00:00,2021-02-23T00:00:00,10010.0
NGABBEY00001,3947,1.05,2021-02-18T00:00:00,2021-02-18T00:00:00,10050.0
NGABBEY00001,4052,1.05,2021-02-17T00:00:00,2021-02-17T00:00:00,1600.0
NGABBEY00001,4158,1.05,2021-02-16T00:00:00,2021-02-16T00:00:00,130.0
NGABBEY00001,4260,1.05,2021-02-15T00:00:00,2021-02-15T00:00:00,77.0
NGABBEY00001,4471,1.05,2021-02-11T00:00:00,2021-02-11T00:00:00,30000.0
NGABBEY00001,4576,1.05,2021-02-10T00:00:00,2021-02-10T00:00:00,672.0
NGABBEY00001,5139,1.05,2021-02-03T00:00:00,2021-02-03T00:00:00,7.0
NGABBEY00001,5363,1.05,2021-02-01T00:00:00,2021-02-01T00:00:00,775.0
NGABBEY00001,5588,1.05,2021-01-28T00:00:00,2021-01-28T00:00:00,1969.0
NGABBEY00001,5815,1.05,2021-01-26T00:00:00,2021-01-26T00:00:00,15.0
NGABBEY00001,6043,1.05,2021-01-22T00:00:00,2021-01-22T00:00:00,150.0
NGABBEY00001,6154,1.05,2021-01-21T00:00:00,2021-01-21T00:00:00,7272.0
NGABBEY00001,6504,1.05,2021-01-18T00:00:00,2021-01-18T00:00:00,50100.0
NGABBEY00001,6619,1.05,2021-01-15T00:00:00,2021-01-15T00:00:00,2500.0
NGABBEY00001,8959,1.05,2020-12-11T00:00:00,2020-12-11T00:00:00,50000.0
NGABBEY00001,10236,1.05,2020-11-24T00:00:00,2020-11-24T00:00:00,1500.0
NGABBEY00001,11160,1.05,2020-11-11T00:00:00,2020-11-11T00:00:00,48.0
NGABBEY00001,11267,1.05,2020-11-10T00:00:00,2020-11-10T00:00:00,180.0
NGABBEY00001,13722,1.05,2020-10-05T00:00:00,2020-10-05T00:00:00,160.0
NGABBEY00001,16924,1.05,2020-08-19T00:00:00,2020-08-19T00:00:00,600.0
NGABBEY00001,17190,1.05,2020-08-14T00:00:00,2020-08-14T00:00:00,6361.0
NGABBEY00001,17572,1.05,2020-08-10T00:00:00,2020-08-10T00:00:00,86.0
NGABBEY00001,17784,1.05,2020-08-06T00:00:00,2020-08-06T00:00:00,3000.0
NGABBEY00001,17904,1.05,2020-08-05T00:00:00,2020-08-05T00:00:00,4000.0
NGABBEY00001,18377,1.05,2020-07-27T00:00:00,2020-07-27T00:00:00,840.0
NGABBEY00001,18841,1.05,2020-07-20T00:00:00,2020-07-20T00:00:00,150.0
NGABBEY00001,18937,1.05,2020-07-17T00:00:00,2020-07-17T00:00:00,10.0
NGABBEY00001,20175,1.05,2020-06-30T00:00:00,2020-06-30T00:00:00,14000000.0
NGABBEY00001,21140,1.05,2020-06-16T00:00:00,2020-06-16T00:00:00,953.0
NGABBEY00001,21348,1.05,2020-06-11T00:00:00,2020-06-11T00:00:00,1000.0
NGABBEY00001,21445,1.05,2020-06-10T00:00:00,2020-06-10T00:00:00,200.0
NGABBEY00001,21925,1.05,2020-06-03T00:00:00,2020-06-03T00:00:00,310.0
NGABBEY00001,22300,1.05,2020-05-28T00:00:00,2020-05-28T00:00:00,192.0
NGABBEY00001,23153,1.05,2020-05-13T00:00:00,2020-05-13T00:00:00,1.0
NGABBEY00001,23247,1.05,2020-05-12T00:00:00,2020-05-12T00:00:00,300.0
